source,target,position_x,position_y,capacity,travel_speed,segment_length
100746,120711,9.967175,57.591469,9000000.0,100.0,61.07599999999999
250463,130103,9.005612244,56.11193357,9000000.0,100.0,1.679
250463,250470,9.005612244,56.11193357,9000000.0,100.0,4.09
250463,250604,9.005612244,56.11193357,9000000.0,100.0,61.873000000000005
250470,250463,8.941709759,56.11200457,9000000.0,100.0,4.09
120553,116274,10.456117,55.349479,9000000.0,100.0,33.162
120553,116406,10.456117,55.349479,9000000.0,100.0,55.984
120553,120537,10.456117,55.349479,9000000.0,100.0,116.522
116274,120553,10.579798,55.072223,9000000.0,100.0,33.162
120498,262341,12.559018,55.713786,9000000.0,100.0,5.151
262341,120498,12.5216202,55.75465969,9000000.0,100.0,5.151
262341,120505,12.5216202,55.75465969,9000000.0,100.0,4.792
262341,120506,12.5216202,55.75465969,9000000.0,100.0,1.279
120505,262341,12.486419,55.789954,9000000.0,100.0,4.792
120511,120507,12.36529,55.719972,9000000.0,100.0,2.253
120507,120511,12.365384,55.69998399999999,9000000.0,100.0,2.253
120507,116129,12.365384,55.69998399999999,9000000.0,100.0,2.9360000000000004
120507,120508,12.365384,55.69998399999999,9000000.0,100.0,5.7410000000000005
100699,116203,11.923248,54.57230799999999,9000000.0,100.0,34.355000000000004
250604,250463,9.275748644,55.84288292,9000000.0,100.0,61.873000000000005
250604,262780,9.275748644,55.84288292,9000000.0,100.0,39.756
250604,250469,9.275748644,55.84288292,9000000.0,100.0,2.509
262780,250604,9.668624,55.79006999999999,9000000.0,100.0,39.756
262780,116503,9.668624,55.79006999999999,9000000.0,100.0,44.42400000000001
262780,116419,9.668624,55.79006999999999,9000000.0,100.0,24.264000000000003
250469,250604,9.312084912,55.83477985,9000000.0,100.0,2.509
116173,120508,11.63288313,55.71511114,9000000.0,100.0,49.675
250480,130110,10.12071806,56.22608292,9000000.0,100.0,9.205
250480,120654,10.12071806,56.22608292,9000000.0,100.0,17.973
250480,116574,10.12071806,56.22608292,9000000.0,100.0,102.721
197591,116125,12.67953423,55.63075055,9000000.0,100.0,17.508000000000003
130110,250480,10.045509,56.158089,9000000.0,100.0,9.205
130110,197135,10.045509,56.158089,9000000.0,100.0,2.316
130110,116503,10.045509,56.158089,9000000.0,100.0,6.249999999999999
130110,130103,10.045509,56.158089,9000000.0,100.0,73.95700000000002
197135,130110,10.075863,56.151964,9000000.0,100.0,2.316
130103,250463,9.009662929,56.12684017,9000000.0,100.0,1.679
130103,130110,9.009662929,56.12684017,9000000.0,100.0,73.95700000000002
130103,124372,9.009662929,56.12684017,9000000.0,100.0,3.264
130103,116465,9.009662929,56.12684017,9000000.0,100.0,1.7
124372,130103,9.008714,56.156122,9000000.0,100.0,3.264
116465,130103,8.98462,56.132584,9000000.0,100.0,1.7
116100,116118,12.501652,55.71546,9000000.0,100.0,4.02
116410,116404,9.434775,55.51453000000001,9000000.0,100.0,7.4
116410,100733,9.434775,55.51453000000001,9000000.0,100.0,69.832
116410,116072,9.434775,55.51453000000001,9000000.0,100.0,76.028
100733,116410,8.442492999999999,55.46465799999999,9000000.0,100.0,69.832
120711,100746,9.965427,57.082557,9000000.0,100.0,61.07599999999999
120711,100742,9.965427,57.082557,9000000.0,100.0,57.019999999999996
120711,116550,9.965427,57.082557,9000000.0,100.0,10.559
116503,262780,10.03797,56.103383,9000000.0,100.0,44.42400000000001
116503,130110,10.03797,56.103383,9000000.0,100.0,6.249999999999999
116503,116479,10.03797,56.103383,9000000.0,100.0,8.395
120537,120553,12.137326,55.477126,9000000.0,100.0,116.522
120537,116125,12.137326,55.477126,9000000.0,100.0,35.452
120537,116122,12.137326,55.477126,9000000.0,100.0,20.116
120537,116203,12.137326,55.477126,9000000.0,100.0,76.954
116118,116100,12.457049,55.741171,9000000.0,100.0,4.02
116118,116138,12.457049,55.741171,9000000.0,100.0,15.962
116118,120506,12.457049,55.741171,9000000.0,100.0,5.26
116118,120514,12.457049,55.741171,9000000.0,100.0,11.487
120514,116118,12.424371,55.64242700000001,9000000.0,100.0,11.487
120514,116125,12.424371,55.64242700000001,9000000.0,100.0,1.404
120514,120496,12.424371,55.64242700000001,9000000.0,100.0,4.205
120514,120510,12.424371,55.64242700000001,9000000.0,100.0,5.378
116125,197591,12.429718,55.630184,9000000.0,100.0,17.508000000000003
116125,120537,12.429718,55.630184,9000000.0,100.0,35.452
116125,120514,12.429718,55.630184,9000000.0,100.0,1.404
116125,116122,12.429718,55.630184,9000000.0,100.0,6.995
120510,120514,12.33951073,55.63995975,9000000.0,100.0,5.378
120510,120508,12.33951073,55.63995975,9000000.0,100.0,2.647
120510,116122,12.33951073,55.63995975,9000000.0,100.0,3.159
120508,120507,12.315906,55.659574,9000000.0,100.0,5.7410000000000005
120508,116173,12.315906,55.659574,9000000.0,100.0,49.675
120508,120510,12.315906,55.659574,9000000.0,100.0,2.647
116129,120507,12.409161,55.69364,9000000.0,100.0,2.9360000000000004
120506,262341,12.522173,55.766147,9000000.0,100.0,1.279
120506,116118,12.522173,55.766147,9000000.0,100.0,5.26
120506,106286,12.522173,55.766147,9000000.0,100.0,34.911
116122,120537,12.32513,55.613271,9000000.0,100.0,20.116
116122,116125,12.32513,55.613271,9000000.0,100.0,6.995
116122,120510,12.32513,55.613271,9000000.0,100.0,3.159
116574,250480,9.911911,57.007524,9000000.0,100.0,102.721
116574,120703,9.911911,57.007524,9000000.0,100.0,1.5530000000000002
116574,116550,9.911911,57.007524,9000000.0,100.0,0.792
120703,116574,9.898052,57.018168,9000000.0,100.0,1.5530000000000002
100742,120711,10.540855,57.43470799999999,9000000.0,100.0,57.019999999999996
116550,120711,9.922618,57.011544,9000000.0,100.0,10.559
