source,target,position_x,position_y,capacity,travel_speed,segment_length
195896,195867,5.897536849,51.13124176,9000000.0,100.0,20.974
195896,122899,5.897536849,51.13124176,9000000.0,100.0,33.910000000000004
195896,114212,5.897536849,51.13124176,9000000.0,100.0,44.577000000000005
196702,196704,6.564947902,53.20318428,9000000.0,100.0,5.149
196702,113445,6.564947902,53.20318428,9000000.0,100.0,60.057
196702,113439,6.564947902,53.20318428,9000000.0,100.0,53.251000000000005
196704,196702,6.6308056460000016,53.20517827,9000000.0,100.0,5.149
196704,196707,6.6308056460000016,53.20517827,9000000.0,100.0,1.536
196704,115751,6.6308056460000016,53.20517827,9000000.0,100.0,42.547999999999995
196707,196704,6.618476027000001,53.21685388,9000000.0,100.0,1.536
113451,113445,6.1982,52.6667,9000000.0,100.0,19.448999999999998
113451,116678,6.1982,52.6667,9000000.0,100.0,26.298000000000002
113451,113439,6.1982,52.6667,9000000.0,100.0,42.602000000000004
114232,117966,6.127999999999999,51.3932,9000000.0,100.0,35.373999999999995
114232,114212,6.127999999999999,51.3932,9000000.0,100.0,45.244
114232,112531,6.127999999999999,51.3932,9000000.0,100.0,6.3709999999999996
113439,196702,5.9168400000000005,52.976485,9000000.0,100.0,53.251000000000005
113439,113451,5.9168400000000005,52.976485,9000000.0,100.0,42.602000000000004
113439,196135,5.9168400000000005,52.976485,9000000.0,100.0,7.305
113439,181011,5.9168400000000005,52.976485,9000000.0,100.0,22.570999999999998
196135,113439,5.815883263,52.95812497,9000000.0,100.0,7.305
196135,116640,5.815883263,52.95812497,9000000.0,100.0,35.418
196135,181027,5.815883263,52.95812497,9000000.0,100.0,82.856
196109,181037,4.745948903,52.61217282,9000000.0,100.0,15.247
196092,181037,4.668765122,52.43995335,9000000.0,100.0,5.377999999999999
196092,113564,4.668765122,52.43995335,9000000.0,100.0,6.811
196092,116891,4.668765122,52.43995335,9000000.0,100.0,1.49
181037,196109,4.6922,52.485,9000000.0,100.0,15.247
181037,196092,4.6922,52.485,9000000.0,100.0,5.377999999999999
181037,116891,4.6922,52.485,9000000.0,100.0,5.569
113564,196092,4.7076,52.3854,9000000.0,100.0,6.811
113564,113566,4.7076,52.3854,9000000.0,100.0,2.587
113564,113563,4.7076,52.3854,9000000.0,100.0,2.555
113564,116924,4.7076,52.3854,9000000.0,100.0,4.035
116901,116891,4.640154,52.414895,9000000.0,100.0,4.311
116936,116914,4.963099,52.351499,9000000.0,100.0,3.638
116936,116916,4.963099,52.351499,9000000.0,100.0,4.386000000000001
116936,113577,4.963099,52.351499,9000000.0,100.0,11.818000000000001
196061,181027,5.238911407,52.2317914,9000000.0,100.0,20.436999999999998
196061,113555,5.238911407,52.2317914,9000000.0,100.0,17.649
196061,116815,5.238911407,52.2317914,9000000.0,100.0,14.248
196061,113553,5.238911407,52.2317914,9000000.0,100.0,14.924000000000001
116744,196016,6.023,52.1873,9000000.0,100.0,21.43
116744,116733,6.023,52.1873,9000000.0,100.0,33.022000000000006
116744,116678,6.023,52.1873,9000000.0,100.0,34.595
116744,116720,6.023,52.1873,9000000.0,100.0,48.91799999999999
116962,116912,4.415,52.1418,9000000.0,100.0,21.265
196016,116744,5.924072762000001,52.01638516,9000000.0,100.0,21.43
196016,116725,5.924072762000001,52.01638516,9000000.0,100.0,7.439
196016,196009,5.924072762000001,52.01638516,9000000.0,100.0,5.752
196037,116837,5.144816383999999,52.05520532,9000000.0,100.0,5.337
196037,113555,5.144816383999999,52.05520532,9000000.0,100.0,4.409
196037,113550,5.144816383999999,52.05520532,9000000.0,100.0,9.277
196037,116757,5.144816383999999,52.05520532,9000000.0,100.0,33.268
116837,196037,5.0699,52.0659,9000000.0,100.0,5.337
116837,196022,5.0699,52.0659,9000000.0,100.0,30.125
116837,116868,5.0699,52.0659,9000000.0,100.0,27.551000000000002
116837,113550,5.0699,52.0659,9000000.0,100.0,10.788
113555,196061,5.161606,52.091758,9000000.0,100.0,17.649
113555,196037,5.161606,52.091758,9000000.0,100.0,4.409
113555,116866,5.161606,52.091758,9000000.0,100.0,1.004
113555,113553,5.161606,52.091758,9000000.0,100.0,22.299
