source,target,position_x,position_y,capacity,travel_speed,segment_length
100176,100177,14.23019075,48.19112569,9000000.0,100.0,6.551
100176,100169,14.23019075,48.19112569,9000000.0,100.0,19.2
100176,100173,14.23019075,48.19112569,9000000.0,100.0,20.699
100055,100063,14.2548794,46.4374187,9000000.0,100.0,32.17100000000001
202027,106573,16.405939800000002,48.2714216,9000000.0,100.0,2.666
123628,100222,11.5068381,47.01600560000001,9000000.0,100.0,31.112000000000002
250225,100052,14.023268099999996,46.5199066,9000000.0,100.0,16.72
250206,201924,16.837150199999996,48.0193941,9000000.0,100.0,22.169
250206,106547,16.837150199999996,48.0193941,9000000.0,100.0,31.096
250206,197935,16.837150199999996,48.0193941,9000000.0,100.0,26.897
106550,123870,16.33374449,48.15457318,9000000.0,100.0,1.177
106550,106574,16.33374449,48.15457318,9000000.0,100.0,1.1869999999999998
106550,106571,16.33374449,48.15457318,9000000.0,100.0,1.564
106800,106799,9.671437699999998,47.4777583,9000000.0,100.0,3.733
106800,123951,9.671437699999998,47.4777583,9000000.0,100.0,11.117
106800,106805,9.671437699999998,47.4777583,9000000.0,100.0,7.587
197158,201902,11.26147878,47.2648085,9000000.0,100.0,9.348
197158,100220,11.26147878,47.2648085,9000000.0,100.0,10.494
197158,123639,11.26147878,47.2648085,9000000.0,100.0,56.664
197935,250206,17.11086668,47.924533200000006,9000000.0,100.0,26.897
106544,106569,16.33717533,48.02974323,9000000.0,100.0,10.43
106544,106398,16.33717533,48.02974323,9000000.0,100.0,124.124
106544,106388,16.33717533,48.02974323,9000000.0,100.0,33.302
106605,106603,15.4558927,47.0473024,9000000.0,100.0,4.184
106603,106605,15.4880658,47.019589,9000000.0,100.0,4.184
106603,100108,15.4880658,47.019589,9000000.0,100.0,6.484
106603,106398,15.4880658,47.019589,9000000.0,100.0,40.654
100061,100052,13.68165731,46.54991251,9000000.0,100.0,21.340999999999998
106501,106575,16.6385233,48.78573520000001,9000000.0,100.0,74.739
106553,106541,16.41589133,48.19269885,9000000.0,100.0,34.988
106553,106547,16.41589133,48.19269885,9000000.0,100.0,7.706
106553,106575,16.41589133,48.19269885,9000000.0,100.0,2.751
106553,106574,16.41589133,48.19269885,9000000.0,100.0,7.948
201902,197158,11.2008565,47.314639,9000000.0,100.0,9.348
106805,106800,9.7438277,47.4860123,9000000.0,100.0,7.587
106805,106806,9.7438277,47.4860123,9000000.0,100.0,9.016
106805,123951,9.7438277,47.4860123,9000000.0,100.0,8.908
197853,106398,16.27614387,46.98466941,9000000.0,100.0,28.56
123951,106800,9.708088207,47.41346996,9000000.0,100.0,11.117
123951,106805,9.708088207,47.41346996,9000000.0,100.0,8.908
123951,123639,9.708088207,47.41346996,9000000.0,100.0,106.65400000000001
201924,250206,17.07286815,48.07109233,9000000.0,100.0,22.169
106541,106553,16.1839509,48.3833197,9000000.0,100.0,34.988
106541,106507,16.1839509,48.3833197,9000000.0,100.0,0.97
106541,106573,16.1839509,48.3833197,9000000.0,100.0,22.829
123643,123639,10.6468355,47.1138389,9000000.0,100.0,7.8370000000000015
123639,197158,10.60317832,47.17282398,9000000.0,100.0,56.664
123639,123951,10.60317832,47.17282398,9000000.0,100.0,106.65400000000001
123639,123643,10.60317832,47.17282398,9000000.0,100.0,7.8370000000000015
123594,106711,14.3010494,47.55599335,9000000.0,100.0,79.15700000000001
123594,100173,14.3010494,47.55599335,9000000.0,100.0,69.127
123594,100108,14.3010494,47.55599335,9000000.0,100.0,119.97200000000001
123575,106709,13.2251121,47.4054475,9000000.0,100.0,4.027
123515,100108,15.63995745,46.70617925,9000000.0,100.0,39.011
107292,106507,14.96752835,48.822183,9000000.0,100.0,109.70200000000001
106806,106805,9.73596105,47.54740255,9000000.0,100.0,9.016
106799,106800,9.6402563,47.4592239,9000000.0,100.0,3.733
106787,100221,12.1761908,47.5967331,9000000.0,100.0,73.444
106711,123594,13.39845755,47.39195535,9000000.0,100.0,79.15700000000001
106711,106709,13.39845755,47.39195535,9000000.0,100.0,16.511
106711,100059,13.39845755,47.39195535,9000000.0,100.0,76.781
106709,123575,13.2226217,47.4403244,9000000.0,100.0,4.027
106709,106711,13.2226217,47.4403244,9000000.0,100.0,16.511
106709,100173,13.2226217,47.4403244,9000000.0,100.0,146.862
106687,100177,14.45391328,48.6441417,9000000.0,100.0,64.386
106652,106651,13.418718,48.31917122,9000000.0,100.0,8.796
106652,106646,13.418718,48.31917122,9000000.0,100.0,33.801
106652,100169,13.418718,48.31917122,9000000.0,100.0,50.571000000000005
106651,106652,13.424491,48.3932906,9000000.0,100.0,8.796
106646,106652,13.0376415,48.2407752,9000000.0,100.0,33.801
106398,106544,15.96048679,47.08070101,9000000.0,100.0,124.124
106398,106603,15.96048679,47.08070101,9000000.0,100.0,40.654
106398,197853,15.96048679,47.08070101,9000000.0,100.0,28.56
106398,100108,15.96048679,47.08070101,9000000.0,100.0,73.003
106575,106501,16.4417824,48.21041302,9000000.0,100.0,74.739
106575,106553,16.4417824,48.21041302,9000000.0,100.0,2.751
106575,106573,16.4417824,48.21041302,9000000.0,100.0,6.687000000000001
106574,106550,16.3471198,48.1516882,9000000.0,100.0,1.1869999999999998
