source,target,position_x,position_y,capacity,travel_speed,segment_length
120773,124512,26.30955115,55.74488433,9000000.0,100.0,126.52600000000001
120768,120767,28.19366947,56.35592136,9000000.0,100.0,65.598
124512,120773,27.278088,56.5297777,9000000.0,100.0,126.52600000000001
124512,120767,27.278088,56.5297777,9000000.0,100.0,5.5649999999999995
124512,124510,27.278088,56.5297777,9000000.0,100.0,218.276
262292,121613,21.57122805,57.39940969,9000000.0,100.0,187.505
120758,117948,24.3655362,56.27465600000001,9000000.0,100.0,66.033
117948,120758,24.24632986,56.81212477,9000000.0,100.0,66.033
117948,121610,24.24632986,56.81212477,9000000.0,100.0,34.584
117948,116582,24.24632986,56.81212477,9000000.0,100.0,8.834
117948,120760,24.24632986,56.81212477,9000000.0,100.0,73.962
121610,117948,24.30765916,57.01007096,9000000.0,100.0,34.584
121610,114176,24.30765916,57.01007096,9000000.0,100.0,23.467
121610,121559,24.30765916,57.01007096,9000000.0,100.0,100.06500000000003
121610,124510,24.30765916,57.01007096,9000000.0,100.0,20.417
116582,117948,24.31442245,56.8580158,9000000.0,100.0,8.834
116582,124510,24.31442245,56.8580158,9000000.0,100.0,5.289
116582,121613,24.31442245,56.8580158,9000000.0,100.0,14.733
124510,124512,24.39670498,56.84633929999999,9000000.0,100.0,218.276
124510,121610,24.39670498,56.84633929999999,9000000.0,100.0,20.417
124510,116582,24.39670498,56.84633929999999,9000000.0,100.0,5.289
121613,262292,24.12792111,56.93783674,9000000.0,100.0,187.505
121613,116582,24.12792111,56.93783674,9000000.0,100.0,14.733
121613,105920,24.12792111,56.93783674,9000000.0,100.0,2.4
121559,121610,24.3691524,57.8619283,9000000.0,100.0,100.06500000000003
124496,114176,26.03336706,57.79225472,9000000.0,100.0,123.26400000000002
121547,114176,27.04677194,57.58133765,9000000.0,100.0,157.483
120779,120767,27.8317076,56.8702533,9000000.0,100.0,46.785
120767,120768,27.35393896,56.54433813,9000000.0,100.0,65.598
120767,124512,27.35393896,56.54433813,9000000.0,100.0,5.5649999999999995
120767,120779,27.35393896,56.54433813,9000000.0,100.0,46.785
120760,117948,23.6737177,56.36531970000001,9000000.0,100.0,73.962
114176,121610,24.6386054,57.1168325,9000000.0,100.0,23.467
114176,124496,24.6386054,57.1168325,9000000.0,100.0,123.26400000000002
114176,121547,24.6386054,57.1168325,9000000.0,100.0,157.483
105920,121613,24.09888,56.95151800000001,9000000.0,100.0,2.4
