source,target,position_x,position_y,capacity,travel_speed,segment_length
112649,112655,6.930262,50.956224,9000000.0,100.0,14.871
196393,112643,7.180301171,50.95683920000001,9000000.0,100.0,10.558
112643,196393,7.036339999999999,50.952511,9000000.0,100.0,10.558
112643,112673,7.036339999999999,50.952511,9000000.0,100.0,3.898
112643,108503,7.036339999999999,50.952511,9000000.0,100.0,1.245
112643,112690,7.036339999999999,50.952511,9000000.0,100.0,3.308
196384,112673,7.178101913,50.88663002,9000000.0,100.0,9.295
112679,112655,6.784903999999999,50.817874,9000000.0,100.0,13.899000000000001
112679,112736,6.784903999999999,50.817874,9000000.0,100.0,6.731
112679,108516,6.784903999999999,50.817874,9000000.0,100.0,6.053
108515,108516,6.921113,50.847653,9000000.0,100.0,13.250999999999998
108516,112679,6.824681,50.770083,9000000.0,100.0,6.053
108516,108515,6.824681,50.770083,9000000.0,100.0,13.250999999999998
108516,112615,6.824681,50.770083,9000000.0,100.0,26.376
108516,108526,6.824681,50.770083,9000000.0,100.0,15.695
112627,112610,7.1491690000000006,50.791583,9000000.0,100.0,3.146
112627,112634,7.1491690000000006,50.791583,9000000.0,100.0,3.9450000000000003
112627,112672,7.1491690000000006,50.791583,9000000.0,100.0,15.052000000000001
112610,112627,7.138302,50.76501500000001,9000000.0,100.0,3.146
112610,112619,7.138302,50.76501500000001,9000000.0,100.0,5.083
112610,112616,7.138302,50.76501500000001,9000000.0,100.0,8.414
112615,108516,7.029731,50.593408,9000000.0,100.0,26.376
112615,112785,7.029731,50.593408,9000000.0,100.0,6.664
112615,196346,7.029731,50.593408,9000000.0,100.0,2.367
112615,112619,7.029731,50.593408,9000000.0,100.0,19.811999999999998
196346,112615,7.028185252999999,50.57285706,9000000.0,100.0,2.367
113037,112785,7.1834050000000005,50.546383,9000000.0,100.0,11.273
112785,112615,7.1165949999999984,50.575583,9000000.0,100.0,6.664
112785,113037,7.1165949999999984,50.575583,9000000.0,100.0,11.273
112785,113033,7.1165949999999984,50.575583,9000000.0,100.0,2.825
113033,112785,7.120689,50.551668,9000000.0,100.0,2.825
108526,108516,6.722303,50.648261,9000000.0,100.0,15.695
112736,112679,6.717124,50.858652,9000000.0,100.0,6.731
112690,112643,7.021425,50.979886,9000000.0,100.0,3.308
112687,112619,6.968202000000002,50.885327,9000000.0,100.0,18.885
112687,112682,6.968202000000002,50.885327,9000000.0,100.0,5.481
112687,112655,6.968202000000002,50.885327,9000000.0,100.0,9.982000000000001
112655,112649,6.8462770000000015,50.925276,9000000.0,100.0,14.871
112655,112679,6.8462770000000015,50.925276,9000000.0,100.0,13.899000000000001
112655,112687,6.8462770000000015,50.925276,9000000.0,100.0,9.982000000000001
112655,261014,6.8462770000000015,50.925276,9000000.0,100.0,1.859
112682,112687,7.025504,50.916632,9000000.0,100.0,5.481
112682,112688,7.025504,50.916632,9000000.0,100.0,3.457
112682,112673,7.025504,50.916632,9000000.0,100.0,2.6630000000000003
112682,112672,7.025504,50.916632,9000000.0,100.0,3.571
112688,112682,6.98548,50.930286,9000000.0,100.0,3.457
112673,112643,7.062513,50.922007,9000000.0,100.0,3.898
112673,196384,7.062513,50.922007,9000000.0,100.0,9.295
112673,112682,7.062513,50.922007,9000000.0,100.0,2.6630000000000003
112673,112672,7.062513,50.922007,9000000.0,100.0,1.948
112672,112627,7.071147,50.905696,9000000.0,100.0,15.052000000000001
112672,112682,7.071147,50.905696,9000000.0,100.0,3.571
112672,112673,7.071147,50.905696,9000000.0,100.0,1.948
261014,112655,6.820814399,50.92966822,9000000.0,100.0,1.859
112634,112627,7.198322999999999,50.787694,9000000.0,100.0,3.9450000000000003
112619,112610,7.074613,50.746376,9000000.0,100.0,5.083
112619,112615,7.074613,50.746376,9000000.0,100.0,19.811999999999998
112619,112687,7.074613,50.746376,9000000.0,100.0,18.885
112616,112610,7.131792999999999,50.705893,9000000.0,100.0,8.414
108503,112643,7.020288000000001,50.947972,9000000.0,100.0,1.245
