source,target,position_x,position_y,capacity,travel_speed,segment_length
261186,202045,7.022218465,49.21041611,9000000.0,100.0,12.151
261186,108775,7.022218465,49.21041611,9000000.0,100.0,0.2
261186,196253,7.022218465,49.21041611,9000000.0,100.0,30.62
202045,261186,7.06704913,49.11641393,9000000.0,100.0,12.151
261179,112125,8.699185811,50.62521634,9000000.0,100.0,10.263
261179,108423,8.699185811,50.62521634,9000000.0,100.0,14.752
261179,108422,8.699185811,50.62521634,9000000.0,100.0,15.614
115028,115035,13.291501,52.533987,9000000.0,100.0,2.205
115028,115027,13.291501,52.533987,9000000.0,100.0,3.944
115028,111975,13.291501,52.533987,9000000.0,100.0,3.7920000000000003
261170,261172,8.109525144,47.58330851,9000000.0,100.0,2.521
261170,107763,8.109525144,47.58330851,9000000.0,100.0,17.48
261170,107707,8.109525144,47.58330851,9000000.0,100.0,53.83
261172,261170,8.081789607000001,47.57340263,9000000.0,100.0,2.521
123620,100654,12.1946173,47.60552995,9000000.0,100.0,25.168999999999997
112649,112648,6.930262,50.956224,9000000.0,100.0,5.313000000000001
112414,112413,6.939255999999999,51.194856,9000000.0,100.0,4.89
112414,112548,6.939255999999999,51.194856,9000000.0,100.0,12.158999999999999
112414,112504,6.939255999999999,51.194856,9000000.0,100.0,12.5
112414,112542,6.939255999999999,51.194856,9000000.0,100.0,9.663999999999998
112842,115901,7.20047,51.54472,9000000.0,100.0,8.08
112842,112490,7.20047,51.54472,9000000.0,100.0,25.136
112842,112830,7.20047,51.54472,9000000.0,100.0,4.458
112842,112841,7.20047,51.54472,9000000.0,100.0,11.501999999999999
115728,202059,7.283111999999999,53.162939,9000000.0,100.0,4.596
115728,115715,7.283111999999999,53.162939,9000000.0,100.0,50.993
115728,115746,7.283111999999999,53.162939,9000000.0,100.0,19.854999999999997
115741,123205,7.0454,52.3147,9000000.0,100.0,15.293
115252,115374,10.162359,53.56181899999999,9000000.0,100.0,94.20899999999999
115252,116035,10.162359,53.56181899999999,9000000.0,100.0,21.229999999999997
115252,115274,10.162359,53.56181899999999,9000000.0,100.0,8.753
115252,115264,10.162359,53.56181899999999,9000000.0,100.0,6.699
250196,196780,10.65901391,47.56893428,9000000.0,100.0,31.147999999999996
115035,115028,13.323327,52.537773,9000000.0,100.0,2.205
107881,100611,11.404519,48.12722,9000000.0,100.0,100.01100000000001
107881,123080,11.404519,48.12722,9000000.0,100.0,7.222
107881,107850,11.404519,48.12722,9000000.0,100.0,10.49
250156,113112,12.73652531,50.90327666,9000000.0,100.0,10.216
113411,123103,11.16866545,51.15521604,9000000.0,100.0,42.185
250153,108381,9.610257128,50.44568834,9000000.0,100.0,57.08899999999999
112909,115910,7.616231,51.511305,9000000.0,100.0,3.198
124358,115305,12.106304,54.15296899999999,9000000.0,100.0,7.971
261049,113169,13.884645,50.833964,9000000.0,100.0,26.022999999999996
168060,115334,11.5355,53.8791,9000000.0,100.0,1.5
168060,115392,11.5355,53.8791,9000000.0,100.0,41.479
168060,115337,11.5355,53.8791,9000000.0,100.0,48.894999999999996
168060,115374,11.5355,53.8791,9000000.0,100.0,57.503
107798,100611,10.11535,48.464568,9000000.0,100.0,55.327
107798,197204,10.11535,48.464568,9000000.0,100.0,106.27199999999999
107798,108145,10.11535,48.464568,9000000.0,100.0,94.38799999999998
107798,107428,10.11535,48.464568,9000000.0,100.0,94.21900000000001
111781,197331,12.270973,49.576577,9000000.0,100.0,12.103
111781,250177,12.270973,49.576577,9000000.0,100.0,11.608
111781,111776,12.270973,49.576577,9000000.0,100.0,22.314999999999998
197293,250177,11.9798297,49.4006652,9000000.0,100.0,20.713
197293,197294,11.9798297,49.4006652,9000000.0,100.0,53.345000000000006
197293,197278,11.9798297,49.4006652,9000000.0,100.0,14.804999999999996
250152,112762,7.925794947000001,50.99139334,9000000.0,100.0,6.914999999999999
116085,115997,10.312215,53.9324,9000000.0,100.0,25.369999999999997
250181,197204,11.443801,48.203701,9000000.0,100.0,3.774
250181,123080,11.443801,48.203701,9000000.0,100.0,2.875
250181,107843,11.443801,48.203701,9000000.0,100.0,8.023
197204,107798,11.39310461,48.20687942,9000000.0,100.0,106.27199999999999
197204,250181,11.39310461,48.20687942,9000000.0,100.0,3.774
197204,123080,11.39310461,48.20687942,9000000.0,100.0,4.094
250177,111781,12.16401908,49.51809791,9000000.0,100.0,11.608
250177,197293,12.16401908,49.51809791,9000000.0,100.0,20.713
250177,197331,12.16401908,49.51809791,9000000.0,100.0,2.543
250177,197278,12.16401908,49.51809791,9000000.0,100.0,20.977
197331,111781,12.1386113,49.5338093,9000000.0,100.0,12.103
197331,250177,12.1386113,49.5338093,9000000.0,100.0,2.543
197331,197392,12.1386113,49.5338093,9000000.0,100.0,63.588
250150,112553,7.0736690000000015,51.408478,9000000.0,100.0,8.175
250114,115330,13.12524682,54.08895545,9000000.0,100.0,18.087
250114,115337,13.12524682,54.08895545,9000000.0,100.0,65.33
250114,123206,13.12524682,54.08895545,9000000.0,100.0,133.651
