origin,destination,volume
106357,106360,23163.75
106357,107402,11297.5
106357,107404,64556.25
106357,110767,3501.25
106357,110832,7771.25
106357,110873,5150.0
106357,110881,31136.25
106357,110909,57801.25
106357,124325,1201.25
106357,197947,54970.0
106357,199553,23376.25
106357,199653,2410.0
106357,199880,21556.25
106357,200802,835.0
106360,106357,16487.5
106360,107402,12698.75
106360,107404,81172.5
106360,110767,888453.75
106360,110873,82.5
106360,110881,5636.25
106360,110909,276.25
106360,124325,2295.0
106360,197947,34617.5
106360,199653,60353.75
106360,199880,31637.5
106360,200802,1897.5
107402,106357,9233.75
107402,106360,14412.5
107402,110767,38122.5
107402,110832,23287.5
107402,110873,24832.5
107402,110881,14676.25
107402,110909,67697.5
107402,199553,12207.5
107402,199653,828.75
107402,200802,727.5
107404,106357,51567.5
107404,106360,74730.0
107404,110767,31495.0
107404,110832,4727.5
107404,110839,5522.5
107404,110873,116813.75
107404,110881,3781.25
107404,110909,51045.0
107404,124325,16975.0
107404,197947,3620.0
107404,199553,4293.75
107404,199653,8653.75
107404,199880,1666.25
107404,200802,6333.75
110767,106357,24445.0
110767,106360,895491.25
110767,107402,29002.5
110767,107404,28163.75
110767,110832,2637.5
110767,110873,3383.75
110767,110881,9632.5
110767,110909,7607.5
110767,124325,1341.25
110767,197947,44951.25
110767,199553,30618.75
110767,199653,1560.0
110767,199880,13270.0
110767,200802,970.0
110832,106357,15360.0
110832,106360,133.75
110832,107402,18980.0
110832,107404,5095.0
110832,110767,3410.0
110832,110839,245215.0
110832,110845,96737.5
110832,110873,113010.0
110832,110881,267828.75
110832,110909,11870.0
110832,124325,24488.75
110832,197947,164117.5
110832,199653,1497.5
110832,199880,2592.5
110832,200802,283.75
110839,107404,4233.75
110839,110832,248986.25
110839,110873,26341.25
110839,110909,1485.0
110839,124325,19238.75
110845,110832,113726.25
110845,110881,76253.75
110845,197947,449583.75
110873,106357,34755.0
110873,106360,1861.25
110873,107402,17788.75
110873,107404,91636.25
110873,110767,11792.5
110873,110832,57346.25
110873,110839,17065.0
110873,110881,47231.25
110873,110909,48113.75
110873,124325,32212.5
110873,197947,70957.5
110873,199553,19402.5
110873,199653,1357.5
110873,199880,2882.5
110873,200802,820.0
110881,106357,54910.0
110881,106360,7280.0
110881,107402,12273.75
110881,107404,3412.5
110881,110767,11546.25
110881,110832,163122.5
110881,110845,58925.0
110881,110873,59456.25
110881,110909,25216.25
110881,124325,1465.0
110881,197947,93512.5
110881,199553,23835.0
110881,199653,1340.0
110881,199880,17981.25
110881,200802,853.75
110909,106357,36085.0
110909,106360,6288.75
110909,107402,66330.0
110909,107404,54167.5
110909,110767,6077.5
110909,110832,13057.5
110909,110839,4190.0
110909,110873,11122.5
110909,110881,3526.25
110909,124325,35022.5
110909,197947,64048.75
110909,199553,29837.5
110909,199653,1312.5
110909,199880,11765.0
110909,200802,841.25
124325,106357,2073.75
124325,106360,2436.25
124325,107404,25520.0
124325,110767,2266.25
124325,110832,35532.5
124325,110839,35408.75
124325,110873,48382.5
124325,110881,2168.75
124325,110909,47545.0
124325,197947,64667.5
124325,199553,10871.25
124325,199653,355.0
124325,200802,473.75
197947,106357,34712.5
197947,106360,23806.25
197947,107404,5681.25
197947,110767,47701.25
197947,110832,171343.75
197947,110845,532002.5
197947,110873,84848.75
197947,110881,94252.5
197947,110909,60550.0
197947,124325,72558.75
197947,199880,3891.25
199553,106357,15391.25
199553,107402,12317.5
199553,107404,4683.75
199553,110767,29852.5
199553,110873,11768.75
199553,110881,21038.75
199553,110909,23443.75
199553,124325,10212.5
199553,199880,129303.75
199653,106357,6203.75
199653,106360,58331.25
199653,107402,3701.25
199653,107404,34835.0
199653,110767,13926.25
199653,110832,7008.75
199653,110873,7267.5
199653,110881,6891.25
199653,110909,6536.25
199653,124325,1361.25
199653,199880,30052.5
199653,200802,3686.25
199880,106357,28061.25
199880,106360,39000.0
199880,107404,3633.75
199880,110767,21186.25
199880,110832,5140.0
199880,110873,5532.5
199880,110881,27381.25
199880,110909,16213.75
199880,197947,5528.75
199880,199553,159346.25
199880,199653,7740.0
199880,200802,9357.5
200802,106357,993.75
200802,106360,1641.25
200802,107402,1438.75
200802,107404,12388.75
200802,110767,2217.5
200802,110832,137.5
200802,110873,1427.5
200802,110881,1413.75
200802,110909,1331.25
200802,124325,720.0
200802,199653,1326.25
200802,199880,14548.75
